age,state,income,weight
23.0,OH,70149.52,2097.12744140625
23.0,OH,77034.04,0.0
23.0,OH,80797.61,0.0
23.0,OH,85137.54,0.0
23.0,OH,94646.18,526.151123046875
23.0,OH,104667.55,4471.0390625
23.0,OH,115226.02,0.0
23.0,OH,122147.72,0.0
23.0,OH,130159.73,0.0
23.0,OH,157879.47,0.0
23.0,OH,183822.92,0.0
23.0,OH,198272.67,0.0
23.0,OH,17192256.0,0.0
23.0,OK,0.0,1972.14111328125
23.0,OK,623.55133,0.0
23.0,OK,3563.1504,4323.7685546875
23.0,OK,6124.1646,3435.323486328125
23.0,OK,6680.907,7589.33984375
23.0,OK,9464.618,0.0
23.0,OK,11691.587,6106.7578125
23.0,OK,18584.676,0.0
23.0,OK,20305.504,4415.98193359375
23.0,OK,20599.463,1309.0311279296875
23.0,OK,21374.45,2360.87060546875
23.0,OK,22269.69,2757.1075439453125
23.0,OK,24496.658,2559.38037109375
23.0,OK,25610.143,2065.55908203125
23.0,OK,27792.572,2779.0859375
23.0,OK,27837.113,1168.368896484375
23.0,OK,28292.527,0.0
23.0,OK,29466.14,0.0
23.0,OK,29910.42,0.0
23.0,OK,29960.527,0.0
23.0,OK,29962.754,0.0
23.0,OK,29983.91,37.83499526977539
23.0,OK,30108.621,1978.1221923828125
23.0,OK,30339.111,2015.7437744140625
23.0,OK,30620.824,0.0
23.0,OK,30643.094,0.0
23.0,OK,30732.172,0.0
23.0,OK,31532.768,0.0
23.0,OK,32568.309,0.0
23.0,OK,32866.723,0.0
23.0,OK,32981.41,0.0
23.0,OK,33404.535,324.6893310546875
23.0,OK,33715.195,0.0
23.0,OK,34443.418,0.0
23.0,OK,34518.02,1587.387451171875
23.0,OK,35717.242,0.0
23.0,OK,35878.7,0.0
23.0,OK,36420.965,0.0
23.0,OK,38971.957,5901.3729248046875
23.0,OK,39369.473,0.0
23.0,OK,40808.094,0.0
23.0,OK,42685.43,0.0
23.0,OK,44539.38,1309.0311279296875
23.0,OK,47323.09,1212.5106201171875
23.0,OK,55595.926,0.0
23.0,OK,60128.164,1395.7490234375
23.0,OK,66809.07,1533.7855224609375
23.0,OK,86851.79,0.0
23.0,OK,89078.76,2925.21826171875
23.0,OK,105024.695,0.0
23.0,OK,201227.81,0.0
23.0,OK,503470.88,0.0
23.0,OR,0.0,20237.246459960938
23.0,OR,3563.1504,11400.17578125
23.0,OR,5567.4224,4657.3544921875
23.0,OR,6680.907,7998.0
23.0,OR,10740.672,5348.6435546875
23.0,OR,16702.268,6655.05029296875
23.0,OR,17036.312,5250.14111328125
23.0,OR,18523.928,0.0
23.0,OR,21156.205,3009.398681640625
23.0,OR,22269.69,2277.5196533203125
23.0,OR,29861.428,0.0
23.0,OR,29865.88,1042.1217041015625
23.0,OR,30064.082,8890.698303222656
23.0,OR,30582.965,0.0
23.0,OR,30620.824,0.0
23.0,OR,30643.094,0.0
23.0,OR,31094.055,0.0
23.0,OR,31351.27,0.0
23.0,OR,31936.963,0.0
23.0,OR,32087.283,0.0
23.0,OR,33156.227,0.0
23.0,OR,33404.535,1293.02099609375
23.0,OR,34574.81,2505.600341796875
23.0,OR,34917.76,0.0
23.0,OR,35177.203,0.0
23.0,OR,35715.016,0.0
23.0,OR,36370.86,0.0
23.0,OR,37342.93,0.0
23.0,OR,38971.957,2693.16064453125
23.0,OR,39030.973,0.0
23.0,OR,39750.285,0.0
23.0,OR,41198.926,0.0
23.0,OR,42535.11,46.7257080078125
23.0,OR,42685.43,384.4942321777344
23.0,OR,42869.152,0.0
23.0,OR,44539.38,0.0
23.0,OR,46872.13,0.0
23.0,OR,47975.594,0.0
23.0,OR,54560.742,40.754638671875
23.0,OR,55674.227,0.0
23.0,OR,83511.336,0.0
23.0,OR,89078.76,0.0
23.0,OR,168545.61,0.0
23.0,OR,8772813.0,0.0
23.0,PA,0.0,29646.49609375
23.0,PA,389.71957,2151.521484375
23.0,PA,835.75745,655.9576416015625
23.0,PA,1113.4845,1928.8643798828125
23.0,PA,5567.4224,9037.9912109375
23.0,PA,6680.907,1534.431640625
23.0,PA,7571.695,3961.3974609375
23.0,PA,8351.134,10194.888671875
23.0,PA,10244.058,6537.568359375
23.0,PA,10983.411,1687.230224609375
23.0,PA,11134.845,6883.296875
23.0,PA,12248.329,1880.0386962890625
23.0,PA,13598.968,0.0
23.0,PA,14697.995,9360.21875
23.0,PA,15588.783,2863.29833984375
23.0,PA,17615.324,8975.90234375
23.0,PA,17815.752,3325.275146484375
23.0,PA,20042.72,3157.740478515625
23.0,PA,26723.629,5639.0107421875
23.0,PA,27772.531,0.0
23.0,PA,27837.113,7436.32666015625
23.0,PA,27917.283,423.704345703125
23.0,PA,28573.125,105.74853515625
23.0,PA,28715.652,921.3916625976562
23.0,PA,28829.227,0.0
23.0,PA,28950.598,9862.810546875
23.0,PA,29479.877,0.0
23.0,PA,29962.754,0.0
23.0,PA,30064.082,3536.263427734375
23.0,PA,30435.986,0.0
23.0,PA,31094.055,0.0
23.0,PA,31569.512,0.0
23.0,PA,31792.209,0.0
23.0,PA,32291.05,3920.676025390625
23.0,PA,32696.36,0.0
23.0,PA,33017.043,36.03443145751953
23.0,PA,33311.004,0.0
23.0,PA,33404.535,6676.7158203125
23.0,PA,33440.168,413.3681335449219
23.0,PA,33549.29,0.0
23.0,PA,34769.668,0.0
23.0,PA,35177.203,382.2734680175781
23.0,PA,35288.55,0.0
23.0,PA,35631.504,2990.96826171875
23.0,PA,35875.355,0.0
23.0,PA,36420.965,0.0
23.0,PA,37297.277,0.0
23.0,PA,38971.957,4324.076171875
23.0,PA,39369.473,2016.82763671875
23.0,PA,40808.094,0.0
23.0,PA,49273.746,0.0
23.0,PA,50106.8,2947.87060546875
23.0,PA,67556.47,645.452392578125
23.0,PA,70932.41,0.0
23.0,PA,72376.49,3234.005859375
23.0,PA,89078.76,1058.531982421875
23.0,PA,181328.22,0.0
23.0,PA,297193.44,0.0
23.0,RI,0.0,1910.0065307617188
23.0,RI,6680.907,0.0
23.0,RI,11117.029,4077.013427734375
23.0,RI,11223.924,0.0
23.0,RI,16813.615,3862.502685546875
23.0,RI,21156.205,0.0
23.0,RI,22697.268,959.7728271484375
23.0,RI,24496.658,2027.8492431640625
23.0,RI,29962.754,985.2662353515625
23.0,RI,31569.512,0.0
23.0,RI,31616.28,1003.5492553710938
23.0,RI,32159.66,0.0
23.0,RI,33353.316,0.0
23.0,RI,33992.453,2717.60546875
23.0,RI,38971.957,0.0
23.0,RI,41553.016,0.0
23.0,RI,45452.438,0.0
23.0,RI,55674.227,3698.643310546875
23.0,RI,60957.19,0.0
23.0,RI,63377.867,0.0
23.0,RI,78166.61,0.0
23.0,RI,81821.96,0.0
23.0,RI,106099.81,0.0
23.0,RI,1236790.4,0.0
23.0,SC,0.0,2991.949462890625
23.0,SC,6680.907,2181.606689453125
23.0,SC,11134.845,2750.743896484375
23.0,SC,11468.891,3931.97119140625
23.0,SC,15588.783,4516.66796875
23.0,SC,16702.268,6335.2060546875
23.0,SC,17615.324,505.90863037109375
23.0,SC,18929.236,0.0
23.0,SC,19597.328,8628.2763671875
23.0,SC,25610.143,2325.917236328125
23.0,SC,27837.113,4223.52294921875
23.0,SC,29696.63,848.057861328125
23.0,SC,29877.148,0.0
23.0,SC,29910.42,1750.3922119140625
23.0,SC,30040.7,56.07491683959961
23.0,SC,31161.977,1210.7410888671875
23.0,SC,31351.27,0.0
23.0,SC,31768.826,0.0
23.0,SC,32255.42,0.0
23.0,SC,32635.117,0.0
23.0,SC,32866.723,0.0
23.0,SC,33017.043,0.0
23.0,SC,33404.535,1413.8616943359375
23.0,SC,33484.707,1113.257568359375
23.0,SC,33715.195,0.0
23.0,SC,33992.453,1497.784912109375
23.0,SC,34917.76,0.0
23.0,SC,35740.625,0.0
23.0,SC,35875.355,0.0
23.0,SC,38971.957,1084.0311279296875
23.0,SC,39030.973,0.0
23.0,SC,39750.285,0.0
23.0,SC,40808.094,642.6664428710938
23.0,SC,41553.016,0.0
23.0,SC,43425.895,2332.62646484375
23.0,SC,46766.348,1237.186279296875
23.0,SC,50106.8,2170.237548828125
23.0,SC,53447.258,0.0
23.0,SC,55674.227,1215.041259765625
23.0,SC,66809.07,2114.99755859375
23.0,SC,67715.62,0.0
23.0,SC,71374.36,633.58837890625
23.0,SC,98448.414,0.0
23.0,SC,821914.1,0.0
23.0,SD,0.0,2938.506591796875
23.0,SD,20042.72,0.0
23.0,SD,23383.174,206.792236328125
23.0,SD,28715.652,0.0
23.0,SD,29983.91,0.0
23.0,SD,31792.209,0.0
23.0,SD,33404.535,0.0
23.0,SD,34769.668,2076.781005859375
23.0,SD,35288.55,0.0
23.0,SD,36455.086,0.0
23.0,SD,37858.473,0.0
23.0,SD,38971.957,0.0
23.0,SD,39369.473,0.0
23.0,SD,56787.71,1089.9942626953125
23.0,SD,57121.754,0.0
23.0,SD,62355.133,0.0
23.0,SD,112093.16,0.0
23.0,SD,2518204.0,0.0
23.0,TN,0.0,9872.360595703125
23.0,TN,556.74225,213.911865234375
23.0,TN,3295.914,0.0
23.0,TN,20042.72,3508.530029296875
23.0,TN,20933.508,6085.3271484375
23.0,TN,24496.658,0.0
23.0,TN,26311.639,396.324462890625
23.0,TN,27484.139,0.0
23.0,TN,29910.42,0.0
23.0,TN,29911.533,0.0
23.0,TN,30339.111,0.0
23.0,TN,31792.209,0.0
23.0,TN,33029.29,0.0
23.0,TN,33440.168,0.0
23.0,TN,34574.81,0.0
23.0,TN,34917.76,0.0
23.0,TN,35631.504,3191.39697265625
23.0,TN,39369.473,0.0
23.0,TN,41128.617,0.0
23.0,TN,51220.285,2495.53515625
23.0,TN,55674.227,728.2333984375
23.0,TN,56823.477,0.0
23.0,TN,61241.65,76.6829833984375
23.0,TN,109121.484,1034.82421875
23.0,TN,502307.34,0.0
23.0,TX,0.0,86606.3974609375
23.0,TX,2226.969,0.0
23.0,TX,3618.8247,3820.279296875
23.0,TX,3897.1958,1060.4149169921875
23.0,TX,4008.5442,1020.06494140625
23.0,TX,5567.4224,1937.71484375
23.0,TX,5987.206,2855.61376953125
23.0,TX,6680.907,10712.325439453125
23.0,TX,7014.952,3136.978271484375
23.0,TX,8907.876,9634.04296875
23.0,TX,9798.664,9704.42578125
23.0,TX,11134.845,21782.397216796875
23.0,TX,11413.216,2281.1064453125
23.0,TX,12248.329,2038.47314453125
23.0,TX,13309.48,6083.51171875
23.0,TX,15588.783,4878.8475341796875
23.0,TX,16702.268,14413.7060546875
23.0,TX,17815.752,14049.0048828125
23.0,TX,18929.236,5746.2958984375
23.0,TX,20042.72,16825.037353515625
23.0,TX,22269.69,6956.41650390625
23.0,TX,24371.95,0.0
23.0,TX,24496.658,2825.14794921875
23.0,TX,25053.4,1060.4149169921875
23.0,TX,25610.143,8071.00634765625
23.0,TX,26723.629,6723.8056640625
23.0,TX,27018.701,0.0
23.0,TX,27772.531,0.0
23.0,TX,27837.113,9574.197998046875
23.0,TX,28023.064,0.0
23.0,TX,28151.115,1917.0643310546875
23.0,TX,28292.527,0.0
23.0,TX,28477.365,0.0
23.0,TX,28573.125,0.0
23.0,TX,28705.63,0.0
23.0,TX,28855.951,0.0
23.0,TX,28950.598,1894.71728515625
23.0,TX,29206.7,0.0
23.0,TX,29395.99,5639.7490234375
23.0,TX,29695.518,0.0
23.0,TX,29763.441,0.0
23.0,TX,29861.428,0.0
23.0,TX,29874.79,0.0
23.0,TX,29910.42,0.0
23.0,TX,29911.533,0.0
23.0,TX,29930.463,1055.8424072265625
23.0,TX,29960.527,0.0
23.0,TX,29962.754,0.0
23.0,TX,29982.797,213.23851013183594
23.0,TX,30040.7,0.0
23.0,TX,30064.082,2282.569580078125
23.0,TX,30108.621,1113.36376953125
23.0,TX,30280.098,0.0
23.0,TX,30435.986,0.0
23.0,TX,30620.824,1592.739501953125
23.0,TX,30627.504,0.0
23.0,TX,30643.094,0.0
23.0,TX,30806.775,0.0
23.0,TX,31001.635,50.10987854003906
23.0,TX,31004.977,0.0
23.0,TX,31161.977,0.0
23.0,TX,31177.566,1029.3677978515625
23.0,TX,31179.793,3049.64599609375
23.0,TX,31351.27,0.0
23.0,TX,31532.768,0.0
23.0,TX,31569.512,0.0
23.0,TX,31616.28,0.0
23.0,TX,31792.209,0.0
23.0,TX,31936.963,0.0
23.0,TX,31952.55,89.57424926757812
23.0,TX,32087.283,0.0
23.0,TX,32159.66,0.0
23.0,TX,32255.42,0.0
23.0,TX,32291.05,3543.062744140625
23.0,TX,32548.266,0.0
23.0,TX,32568.309,97.58912658691406
23.0,TX,32599.486,0.0
23.0,TX,32982.523,0.0
23.0,TX,33017.043,0.0
23.0,TX,33029.29,0.0
23.0,TX,33311.004,0.0
23.0,TX,33353.316,47.356685638427734
23.0,TX,33404.535,27969.018188476562
23.0,TX,33484.707,0.0
23.0,TX,33549.29,0.0
23.0,TX,33714.082,1765.7938232421875
23.0,TX,33715.195,2151.853759765625
23.0,TX,34443.418,0.0
23.0,TX,34504.656,2546.72265625
23.0,TX,34769.668,0.0
23.0,TX,34917.76,0.0
23.0,TX,35177.203,0.0
23.0,TX,35631.504,3543.062744140625
23.0,TX,35715.016,0.0
23.0,TX,35717.242,0.0
23.0,TX,35740.625,0.0
23.0,TX,35875.355,0.0
23.0,TX,36370.86,0.0
23.0,TX,36420.965,0.0
23.0,TX,37297.277,0.0
23.0,TX,37451.348,0.0
23.0,TX,38971.957,6626.23046875
23.0,TX,39030.973,0.0
23.0,TX,39369.473,0.0
23.0,TX,39731.355,0.0
23.0,TX,39750.285,1262.3359375
23.0,TX,40085.44,6058.318359375
23.0,TX,40307.027,2183.467041015625
23.0,TX,40808.094,0.0
23.0,TX,41553.016,0.0
23.0,TX,41978.367,2182.70556640625
23.0,TX,42312.41,3295.7236328125
23.0,TX,42548.855,0.0
23.0,TX,42685.43,1653.4276123046875
23.0,TX,43425.895,1066.311279296875
23.0,TX,44539.38,10875.111083984375
23.0,TX,45652.863,1793.313720703125
23.0,TX,45803.184,0.0
23.0,TX,46128.836,0.0
23.0,TX,46320.957,1903.6441650390625
23.0,TX,46766.348,0.0
23.0,TX,52386.14,0.0
23.0,TX,53447.258,834.245849609375
23.0,TX,55674.227,727.850341796875
23.0,TX,57805.4,0.0
23.0,TX,61241.65,3028.066162109375
23.0,TX,65942.78,0.0
23.0,TX,66809.07,1406.236572265625
23.0,TX,67922.555,2472.31005859375
23.0,TX,69036.04,1153.72607421875
23.0,TX,72376.49,5497.591796875
23.0,TX,75967.01,0.0
23.0,TX,77943.914,3024.57568359375
23.0,TX,79057.4,180.3428955078125
23.0,TX,81284.37,603.642822265625
23.0,TX,84624.82,5045.6148681640625
23.0,TX,112971.914,0.0
23.0,TX,120309.77,0.0
23.0,TX,154866.95,0.0
23.0,TX,174677.88,3317.592041015625
23.0,TX,182611.45,1365.40576171875
23.0,TX,189292.36,751.26416015625
23.0,TX,191984.75,12.897432327270508
23.0,TX,200427.2,4296.849609375
23.0,TX,519100.9,0.0
23.0,TX,571085.56,0.0
23.0,TX,620601.7,0.0
23.0,TX,1525400.9,0.0
23.0,TX,1708284.4,0.0
23.0,UT,0.0,5048.239807128906
23.0,UT,2226.969,5940.474609375
23.0,UT,5567.4224,6397.0009765625
23.0,UT,10689.451,5031.552734375
23.0,UT,14363.95,0.0
23.0,UT,16675.543,2429.89404296875
23.0,UT,16702.268,1287.1787109375
23.0,UT,17022.207,0.0
23.0,UT,18929.236,798.0760498046875
23.0,UT,21156.205,0.0
23.0,UT,24451.006,0.0
23.0,UT,27837.113,3488.1787109375
23.0,UT,28292.527,0.0
23.0,UT,28950.598,1424.7891845703125
23.0,UT,29810.207,0.0
23.0,UT,29983.91,0.0
23.0,UT,30064.082,2721.09423828125
23.0,UT,30535.086,0.0
23.0,UT,30627.504,0.0
23.0,UT,31559.492,0.0
23.0,UT,31936.963,0.0
23.0,UT,32063.9,0.0
23.0,UT,32829.977,0.0
23.0,UT,33017.043,0.0
23.0,UT,33174.043,0.0
23.0,UT,33311.004,0.0
23.0,UT,33404.535,846.4844970703125
23.0,UT,33961.277,7886.79833984375
23.0,UT,34574.81,0.0
23.0,UT,35288.55,0.0
23.0,UT,35631.504,1180.814697265625
23.0,UT,35740.625,0.0
23.0,UT,36370.86,0.0
23.0,UT,36445.46,1319.4635009765625
23.0,UT,38971.957,0.0
23.0,UT,39030.973,0.0
23.0,UT,39750.285,0.0
23.0,UT,42590.105,0.0
23.0,UT,43425.895,627.041015625
23.0,UT,45652.863,3374.588134765625
23.0,UT,46766.348,0.0
23.0,UT,48839.656,0.0
23.0,UT,59014.68,0.0
23.0,UT,63576.254,0.0
23.0,UT,66191.375,0.0
23.0,UT,84624.82,0.0
23.0,UT,84723.8,0.0
23.0,UT,89749.08,0.0
23.0,UT,94354.45,392.45147705078125
23.0,UT,244966.6,0.0
23.0,UT,274897.22,159.13648986816406
23.0,UT,625119.1,0.0
23.0,UT,668090.7,404.6051025390625
23.0,UT,1189945.0,0.0
23.0,UT,1878860.6,0.0
23.0,VA,0.0,19829.191284179688
23.0,VA,739.3537,1637.7547607421875
23.0,VA,5010.68,5147.55908203125
23.0,VA,5567.4224,1386.5360107421875
23.0,VA,7794.3916,7707.4208984375
23.0,VA,8017.0884,9273.9423828125
23.0,VA,11356.429,1906.604248046875
23.0,VA,11490.486,567.939208984375
23.0,VA,14475.299,9273.9423828125
23.0,VA,15270.659,0.0
23.0,VA,15588.783,3589.503662109375
23.0,VA,20265.418,1070.297607421875
23.0,VA,22269.69,12295.456665039062
23.0,VA,25340.68,1843.83349609375
23.0,VA,25610.143,5469.6142578125
23.0,VA,25836.182,0.0
23.0,VA,28307.004,6.152964115142822
23.0,VA,28477.365,0.0
23.0,VA,29763.441,0.0
23.0,VA,29861.428,0.0
23.0,VA,30064.082,2900.00439453125
23.0,VA,31177.566,4941.7470703125
23.0,VA,31189.814,4771.1292724609375
23.0,VA,31792.209,0.0
23.0,VA,31952.55,36.872188568115234
23.0,VA,32696.36,0.0
23.0,VA,32981.41,1807.811279296875
23.0,VA,33353.316,0.0
23.0,VA,33970.184,2358.548095703125
23.0,VA,35177.203,0.0
23.0,VA,35631.504,2776.7822265625
23.0,VA,35717.242,0.0
23.0,VA,35740.625,0.0
23.0,VA,37297.277,0.0
23.0,VA,37342.93,0.0
23.0,VA,37693.676,1906.604248046875
23.0,VA,38138.633,567.939208984375
23.0,VA,39369.473,0.0
23.0,VA,42312.41,2369.423583984375
23.0,VA,47983.457,0.0
23.0,VA,51220.285,1716.7666015625
23.0,VA,53405.855,0.0
23.0,VA,74603.46,1486.4532470703125
23.0,VA,81249.42,0.0
23.0,VA,95759.664,3406.71826171875
23.0,VA,228044.69,0.0
23.0,VA,954555.0,0.0
23.0,VT,0.0,0.0
23.0,VT,2226.969,0.0
23.0,VT,8351.134,5648.48779296875
23.0,VT,9464.618,5593.06689453125
23.0,VT,12248.329,0.0
23.0,VT,12359.678,3747.754638671875
23.0,VT,13361.814,6431.2890625
23.0,VT,17815.752,2179.2353515625
23.0,VT,27500.84,907.1435546875
23.0,VT,28862.63,42.18646240234375
23.0,VT,29466.14,0.0
23.0,VT,29861.428,42.18646240234375
23.0,VT,30280.098,0.0
23.0,VT,30582.965,0.0
23.0,VT,31936.963,0.0
23.0,VT,32255.42,0.0
23.0,VT,32866.723,0.0
23.0,VT,33404.535,2179.2353515625
23.0,VT,33714.082,0.0
23.0,VT,34574.81,0.0
23.0,VT,35715.016,0.0
23.0,VT,36420.965,2040.1417236328125
23.0,VT,37297.277,0.0
23.0,VT,39369.473,0.0
23.0,VT,40808.094,0.0
23.0,VT,44984.773,0.0
23.0,VT,50106.8,1633.029052734375
23.0,VT,55674.227,0.0
23.0,VT,61241.65,6431.2890625
23.0,VT,77943.914,0.0
23.0,VT,82397.85,0.0
23.0,VT,167022.67,743.0286254882812
23.0,WA,0.0,17194.20050048828
23.0,WA,6680.907,604.6280517578125
23.0,WA,13361.814,3813.572265625
23.0,WA,22269.69,1406.6602783203125
23.0,WA,23383.174,1359.8443603515625
23.0,WA,24496.658,1297.8740234375
23.0,WA,24502.227,3328.29833984375
23.0,WA,26723.629,6957.33203125
23.0,WA,27917.283,188.03680419921875
23.0,WA,28292.527,0.0
23.0,WA,29810.207,188.03680419921875
23.0,WA,29861.428,0.0
23.0,WA,29911.533,0.0
23.0,WA,30280.098,110.2549057006836
23.0,WA,30435.986,0.0
23.0,WA,31569.512,0.0
23.0,WA,32255.42,0.0
23.0,WA,32696.36,0.0
23.0,WA,33017.043,16.252105712890625
23.0,WA,33156.227,0.0
23.0,WA,33404.535,12697.620971679688
23.0,WA,33714.082,0.0
23.0,WA,35631.504,9454.986328125
23.0,WA,35740.625,0.0
23.0,WA,36076.9,3725.57958984375
23.0,WA,36370.86,0.0
23.0,WA,36795.094,1555.2391357421875
23.0,WA,37297.277,0.0
23.0,WA,39369.473,0.0
23.0,WA,39750.285,0.0
23.0,WA,40808.094,0.0
23.0,WA,44539.38,4196.88427734375
23.0,WA,51220.285,870.429931640625
23.0,WA,61241.65,1778.6083984375
23.0,WA,66809.07,0.0
23.0,WA,72376.49,0.0
23.0,WA,73590.19,0.0
23.0,WA,77943.914,776.67431640625
23.0,WA,80170.88,3308.78662109375
23.0,WA,91144.27,2796.3935546875
23.0,WA,92254.18,200.1341552734375
23.0,WA,92509.88,0.0
23.0,WA,167022.67,0.0
23.0,WA,244966.6,1702.326171875
23.0,WA,420845.56,0.0
23.0,WI,0.0,6008.6978759765625
23.0,WI,5359.2007,3257.080078125
23.0,WI,5567.4224,2939.30810546875
23.0,WI,8351.134,1297.696044921875
23.0,WI,11134.845,1910.3564453125
23.0,WI,22269.69,5136.85107421875
23.0,WI,23374.268,2585.4892578125
23.0,WI,26723.629,5148.4453125
23.0,WI,27419.557,0.0
23.0,WI,27484.139,554.33935546875
23.0,WI,29257.918,0.0
23.0,WI,29982.797,180.33567810058594
23.0,WI,29983.91,26045.5703125
23.0,WI,30509.475,469.8475341796875
23.0,WI,30620.824,2381.8232421875
23.0,WI,30806.775,168.2352294921875
23.0,WI,31094.055,0.0
23.0,WI,31351.27,0.0
23.0,WI,32696.36,0.0
23.0,WI,33404.535,0.0
23.0,WI,34917.76,0.0
23.0,WI,35288.55,0.0
23.0,WI,35715.016,0.0
23.0,WI,35717.242,897.1197509765625
23.0,WI,35875.355,0.0
23.0,WI,37342.93,0.0
23.0,WI,39030.973,0.0
23.0,WI,39731.355,3064.453369140625
23.0,WI,40085.44,4207.37353515625
23.0,WI,42685.43,0.0
23.0,WI,44539.38,2922.47216796875
23.0,WI,50106.8,2527.0009765625
23.0,WI,51309.367,2732.230224609375
23.0,WI,64582.1,2953.5625
23.0,WI,66809.07,0.0
23.0,WI,72376.49,5125.623046875
23.0,WI,84624.82,0.0
23.0,WI,90920.766,0.0
23.0,WI,94646.18,3149.216796875
23.0,WI,106894.516,6052.5087890625
23.0,WV,0.0,5963.763488769531
23.0,WV,2505.34,8887.4296875
23.0,WV,5845.7935,0.0
23.0,WV,7794.3916,6037.25732421875
23.0,WV,10137.135,0.0
23.0,WV,13361.814,8267.876953125
23.0,WV,16702.268,6443.559326171875
23.0,WV,17600.85,3331.20556640625
23.0,WV,24496.658,1932.808837890625
23.0,WV,25276.098,934.384765625
23.0,WV,26065.559,0.0
23.0,WV,28477.365,330.90057373046875
23.0,WV,28705.63,0.0
23.0,WV,28858.178,0.0
23.0,WV,29861.428,2185.287353515625
23.0,WV,29962.754,0.0
23.0,WV,30064.082,4069.49560546875
23.0,WV,32255.42,330.90057373046875
23.0,WV,32829.977,0.0
23.0,WV,33404.535,0.0
23.0,WV,33714.082,0.0
23.0,WV,33715.195,0.0
23.0,WV,34574.81,0.0
23.0,WV,34589.28,0.0
23.0,WV,34769.668,0.0
23.0,WV,35177.203,0.0
23.0,WV,35631.504,0.0
23.0,WV,36420.965,0.0
23.0,WV,37297.277,0.0
23.0,WV,39030.973,0.0
23.0,WV,39779.234,1826.4127197265625
23.0,WV,40808.094,0.0
23.0,WV,41553.016,1067.109619140625
23.0,WV,55674.227,333.71380615234375
23.0,WV,61241.65,0.0
23.0,WV,62355.133,0.0
23.0,WV,66809.07,0.0
23.0,WV,69140.7,0.0
23.0,WV,83511.336,0.0
23.0,WV,84624.82,0.0
23.0,WY,0.0,0.0
23.0,WY,5790.1196,591.7188720703125
23.0,WY,6569.5586,0.0
23.0,WY,22269.69,3180.71630859375
23.0,WY,26847.225,0.0
23.0,WY,29982.797,0.0
23.0,WY,30643.094,0.0
23.0,WY,31177.566,0.0
23.0,WY,32635.117,0.0
23.0,WY,32982.523,0.0
23.0,WY,33404.535,0.0
23.0,WY,33549.29,0.0
23.0,WY,36420.965,0.0
23.0,WY,55674.227,0.0
23.0,WY,79057.4,0.0
24.0,AK,0.0,15392.1591796875
24.0,AK,5567.4224,4678.54541015625
24.0,AK,13361.814,0.0
24.0,AK,25774.94,0.0
24.0,AK,25788.3,657.7843627929688
24.0,AK,29696.63,0.0
24.0,AK,30435.986,0.0
24.0,AK,31146.389,0.0
24.0,AK,31351.27,0.0
24.0,AK,31792.209,0.0
24.0,AK,32063.9,657.7843627929688
24.0,AK,32981.41,0.0
24.0,AK,33156.227,0.0
24.0,AK,33404.535,0.0
24.0,AK,33484.707,0.0
24.0,AK,33549.29,0.0
24.0,AK,33715.195,0.0
24.0,AK,33992.453,1805.797607421875
24.0,AK,35715.016,0.0
24.0,AK,36370.86,0.0
24.0,AK,37413.08,246.31002807617188
24.0,AK,39369.473,0.0
24.0,AK,41553.016,0.0
24.0,AK,42312.41,0.0
24.0,AK,44539.38,0.0
24.0,AK,46828.703,0.0
24.0,AK,54171.02,0.0
24.0,AK,55674.227,0.0
24.0,AK,61744.94,0.0
24.0,AK,65803.59,0.0
24.0,AK,66809.07,0.0
24.0,AK,67870.22,0.0
24.0,AK,77943.914,0.0
24.0,AK,119567.99,0.0
24.0,AK,453976.53,0.0
24.0,AL,0.0,12628.685302734375
24.0,AL,14096.714,4645.525390625
24.0,AL,15143.39,5674.89990234375
24.0,AL,17370.357,2441.29345703125
24.0,AL,18929.236,2591.9931640625
24.0,AL,20042.72,3575.005859375
24.0,AL,24960.982,0.0
24.0,AL,27280.371,2407.417236328125
24.0,AL,27726.877,0.0
24.0,AL,27772.531,0.0
24.0,AL,27837.113,1733.229248046875
24.0,AL,28036.426,91.65908813476562
24.0,AL,28858.178,0.0
24.0,AL,28883.787,2025.35888671875
24.0,AL,30339.111,0.0
24.0,AL,30435.986,0.0
24.0,AL,31351.27,495.7868957519531
24.0,AL,31936.963,0.0
24.0,AL,31952.55,25.445039749145508
24.0,AL,32087.283,0.0
24.0,AL,32696.36,619.868896484375
24.0,AL,32981.41,0.0
24.0,AL,33404.535,451.1845703125
24.0,AL,34574.81,1784.2020263671875
24.0,AL,35177.203,745.6124877929688
24.0,AL,35268.508,0.0
24.0,AL,35715.016,0.0
24.0,AL,35875.355,0.0
24.0,AL,39030.973,0.0
24.0,AL,39489.727,1389.1270751953125
24.0,AL,41755.668,2032.443359375
24.0,AL,44539.38,1359.82421875
24.0,AL,50106.8,1285.6533203125
24.0,AL,52111.074,0.0
24.0,AL,55466.53,0.0
24.0,AL,61241.65,1359.82421875
24.0,AL,62355.133,2145.29638671875
24.0,AL,66809.07,0.0
24.0,AL,72376.49,0.0
24.0,AL,76266.48,0.0
24.0,AL,89078.76,0.0
24.0,AL,113675.02,0.0
24.0,AL,220770.58,0.0
24.0,AL,236660.6,0.0
24.0,AR,0.0,0.0
24.0,AR,400.85443,0.0
24.0,AR,1113.4845,0.0
24.0,AR,6680.907,0.0
24.0,AR,8907.876,2244.939208984375
24.0,AR,9034.941,0.0
24.0,AR,11134.845,5720.09716796875
